experiment,start_frame,duration,scenario,body_angle,head_tail_distance,speed,curvature,border_distance,is_corrected_level1
2024.10.10_14-21-23_Biarmipes84_1hexanol,3339,26,body_shape_change,2.9106461249771836,12.817458285157137,23.91171508569763,0.5028961799846382,472.8076923076923,True
2024.10.10_14-21-23_Biarmipes84_1hexanol,3339,26,near_overlap,2.9106461249771836,12.817458285157137,23.91171508569763,0.5028961799846382,472.8076923076923,True
2024.10.10_14-21-23_Biarmipes84_1hexanol,3368,20,close_proximity,2.740166968161909,15.31951196813281,27.745310359642737,0.5383397807984102,474.0,True
2024.10.10_14-21-23_Biarmipes84_1hexanol,3368,20,body_shape_change,2.740166968161909,15.31951196813281,27.745310359642737,0.5383397807984102,474.0,True
2024.10.10_14-21-23_Biarmipes84_1hexanol,3368,20,near_overlap,2.740166968161909,15.31951196813281,27.745310359642737,0.5383397807984102,474.0,True
2024.10.10_14-21-23_Biarmipes84_1hexanol,3389,1,close_proximity,2.677945044588987,4.123105625617661,33.54101966249684,0.5506712817875662,474.0,True
2024.10.10_14-21-23_Biarmipes84_1hexanol,3389,1,near_overlap,2.677945044588987,4.123105625617661,33.54101966249684,0.5506712817875662,474.0,True
2024.10.10_14-21-23_Biarmipes84_1hexanol,3398,639,close_proximity,2.8690553755816093,16.560264610810624,15.345306674972509,0.40130726788671206,469.4194053208138,True
2024.10.10_14-21-23_Biarmipes84_1hexanol,3398,639,body_shape_change,2.8690553755816093,16.560264610810624,15.345306674972509,0.40130726788671206,469.4194053208138,True
2024.10.10_14-21-23_Biarmipes84_1hexanol,3398,639,near_overlap,2.8690553755816093,16.560264610810624,15.345306674972509,0.40130726788671206,469.4194053208138,True
2024.10.10_14-21-23_Biarmipes84_1hexanol,4560,635,close_proximity,2.842777652447298,15.980070044045078,16.70243838750021,0.3609839048111182,476.76062992125986,True
2024.10.10_14-21-23_Biarmipes84_1hexanol,4560,635,body_shape_change,2.842777652447298,15.980070044045078,16.70243838750021,0.3609839048111182,476.76062992125986,True
2024.10.10_14-21-23_Biarmipes84_1hexanol,4560,635,near_overlap,2.842777652447298,15.980070044045078,16.70243838750021,0.3609839048111182,476.76062992125986,True
2024.10.10_14-21-23_Biarmipes84_1hexanol,5254,34,close_proximity,2.6051504931392944,12.677266357193695,17.20154849209159,0.44899117995135224,475.88235294117646,False
2024.10.10_14-21-23_Biarmipes84_1hexanol,5254,34,body_shape_change,2.6051504931392944,12.677266357193695,17.20154849209159,0.44899117995135224,475.88235294117646,False
2024.10.10_14-21-23_Biarmipes84_1hexanol,5254,34,near_overlap,2.6051504931392944,12.677266357193695,17.20154849209159,0.44899117995135224,475.88235294117646,False
2024.10.10_14-21-23_Biarmipes84_1hexanol,5312,4,close_proximity,2.687648898658772,5.401302080900141,18.991856633422422,0.4621969569563594,476.75,False
2024.10.10_14-21-23_Biarmipes84_1hexanol,5312,4,near_overlap,2.687648898658772,5.401302080900141,18.991856633422422,0.4621969569563594,476.75,False
2024.10.10_14-21-23_Biarmipes84_1hexanol,5319,18,close_proximity,2.2602806913404634,14.20348032878811,35.156739170653886,0.5601249536037516,474.0,False
2024.10.10_14-21-23_Biarmipes84_1hexanol,5319,18,body_shape_change,2.2602806913404634,14.20348032878811,35.156739170653886,0.5601249536037516,474.0,False
2024.10.10_14-21-23_Biarmipes84_1hexanol,5319,18,near_overlap,2.2602806913404634,14.20348032878811,35.156739170653886,0.5601249536037516,474.0,False
2024.10.10_14-21-23_Biarmipes84_1hexanol,5338,3,close_proximity,1.5707963267948966,5.68068481525776,32.3606797749979,0.6158706672344496,474.6666666666667,False
2024.10.10_14-21-23_Biarmipes84_1hexanol,5338,3,body_shape_change,1.5707963267948966,5.68068481525776,32.3606797749979,0.6158706672344496,474.6666666666667,False
2024.10.10_14-21-23_Biarmipes84_1hexanol,5338,3,near_overlap,1.5707963267948966,5.68068481525776,32.3606797749979,0.6158706672344496,474.6666666666667,False
2024.10.10_14-21-23_Biarmipes84_1hexanol,5342,1,close_proximity,2.750985609892107,8.54400374531753,15.0,0.632929142035206,475.0,False
2024.10.10_14-21-23_Biarmipes84_1hexanol,5342,1,near_overlap,2.750985609892107,8.54400374531753,15.0,0.632929142035206,475.0,False
2024.10.10_14-21-23_Biarmipes84_1hexanol,5344,2,close_proximity,2.588018294692748,5.283598003728022,34.32368416906105,0.6779241686745853,474.5,False
2024.10.10_14-21-23_Biarmipes84_1hexanol,5344,2,near_overlap,2.588018294692748,5.283598003728022,34.32368416906105,0.6779241686745853,474.5,False
2024.10.10_14-21-23_Biarmipes84_1hexanol,5349,1,close_proximity,2.677945044588987,5.830951894845301,21.213203435596427,0.6859992491728203,474.0,False
2024.10.10_14-21-23_Biarmipes84_1hexanol,5349,1,near_overlap,2.677945044588987,5.830951894845301,21.213203435596427,0.6859992491728203,474.0,False
2024.10.10_14-21-23_Biarmipes84_1hexanol,5352,3,close_proximity,2.799812488491309,7.395513225811996,12.071067811865476,0.7056991294302908,474.3333333333333,False
2024.10.10_14-21-23_Biarmipes84_1hexanol,5352,3,body_shape_change,2.799812488491309,7.395513225811996,12.071067811865476,0.7056991294302908,474.3333333333333,False
2024.10.10_14-21-23_Biarmipes84_1hexanol,5352,3,near_overlap,2.799812488491309,7.395513225811996,12.071067811865476,0.7056991294302908,474.3333333333333,False
2024.10.10_14-21-23_Biarmipes84_1hexanol,5356,207,close_proximity,2.961091030889834,16.139031233843948,14.829394141536593,0.39037296009079964,470.31400966183577,False
2024.10.10_14-21-23_Biarmipes84_1hexanol,5356,207,body_shape_change,2.961091030889834,16.139031233843948,14.829394141536593,0.39037296009079964,470.31400966183577,False
2024.10.10_14-21-23_Biarmipes84_1hexanol,5356,207,near_overlap,2.961091030889834,16.139031233843948,14.829394141536593,0.39037296009079964,470.31400966183577,False
2024.10.10_14-21-23_Biarmipes84_1hexanol,6916,402,close_proximity,2.877956781038328,16.921725082890685,16.205864771604077,0.4985136350088399,411.10696517412936,False
2024.10.10_14-21-23_Biarmipes84_1hexanol,6916,402,body_shape_change,2.877956781038328,16.921725082890685,16.205864771604077,0.4985136350088399,411.10696517412936,False
2024.10.10_14-21-23_Biarmipes84_1hexanol,6916,402,near_overlap,2.877956781038328,16.921725082890685,16.205864771604077,0.4985136350088399,411.10696517412936,False
2024.10.10_14-21-23_Biarmipes84_1hexanol,7319,249,close_proximity,3.0303594037406603,17.575532180354315,11.571541080807009,0.3467230765573372,453.4698795180723,False
2024.10.10_14-21-23_Biarmipes84_1hexanol,7319,249,body_shape_change,3.0303594037406603,17.575532180354315,11.571541080807009,0.3467230765573372,453.4698795180723,False
2024.10.10_14-21-23_Biarmipes84_1hexanol,7319,249,near_overlap,3.0303594037406603,17.575532180354315,11.571541080807009,0.3467230765573372,453.4698795180723,False
2024.10.10_14-21-23_Biarmipes84_1hexanol,8078,9,close_proximity,1.8803218757603826,11.91087750820934,20.118446353109125,0.415938959525923,455.44444444444446,False
2024.10.10_14-21-23_Biarmipes84_1hexanol,8078,9,body_shape_change,1.8803218757603826,11.91087750820934,20.118446353109125,0.415938959525923,455.44444444444446,False
2024.10.10_14-21-23_Biarmipes84_1hexanol,8078,9,near_overlap,1.8803218757603826,11.91087750820934,20.118446353109125,0.415938959525923,455.44444444444446,False
2024.10.10_14-21-23_Biarmipes84_1hexanol,8117,18,close_proximity,1.9577744799440886,10.677946582749938,31.087049994064937,0.37610045716665763,457.72222222222223,False
2024.10.10_14-21-23_Biarmipes84_1hexanol,8117,18,body_shape_change,1.9577744799440886,10.677946582749938,31.087049994064937,0.37610045716665763,457.72222222222223,False
2024.10.10_14-21-23_Biarmipes84_1hexanol,8331,660,close_proximity,2.8732831420487193,16.34870303569868,17.075802600588148,0.42356928311852526,455.06060606060606,False
2024.10.10_14-21-23_Biarmipes84_1hexanol,8331,660,body_shape_change,2.8732831420487193,16.34870303569868,17.075802600588148,0.42356928311852526,455.06060606060606,False
2024.10.10_14-21-23_Biarmipes84_1hexanol,8331,660,near_overlap,2.8732831420487193,16.34870303569868,17.075802600588148,0.42356928311852526,455.06060606060606,False
2024.10.10_14-21-23_Biarmipes84_1hexanol,8999,1,close_proximity,1.9756881130799802,8.06225774829855,67.08203932499369,0.42515022243992506,425.0,False
2024.10.10_14-21-23_Biarmipes84_1hexanol,8999,1,near_overlap,1.9756881130799802,8.06225774829855,67.08203932499369,0.42515022243992506,425.0,False
2024.10.14_14-19-06_Biarmipes84_1hexanol,1736,1,close_proximity,2.0344439357957027,6.324555320336759,15.0,0.21755987682319117,282.0,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1736,1,near_overlap,2.0344439357957027,6.324555320336759,15.0,0.21755987682319117,282.0,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1758,2,close_proximity,2.620040947531912,9.015418362911333,41.529893909930664,0.22854737211555723,281.5,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1758,2,near_overlap,2.620040947531912,9.015418362911333,41.529893909930664,0.22854737211555723,281.5,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1764,1,close_proximity,2.677945044588987,7.0710678118654755,21.213203435596427,0.2325569751351284,282.0,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1764,1,near_overlap,2.677945044588987,7.0710678118654755,21.213203435596427,0.2325569751351284,282.0,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1768,3,close_proximity,2.652354414165728,6.8919110071609175,14.142135623730951,0.2246736878424122,282.0,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1768,3,body_shape_change,2.652354414165728,6.8919110071609175,14.142135623730951,0.2246736878424122,282.0,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1768,3,near_overlap,2.652354414165728,6.8919110071609175,14.142135623730951,0.2246736878424122,282.0,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1774,1,close_proximity,2.677945044588987,7.0710678118654755,0.0,0.2799560777460716,282.0,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1774,1,near_overlap,2.677945044588987,7.0710678118654755,0.0,0.2799560777460716,282.0,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1779,3,close_proximity,2.961452815199211,8.770323287617211,30.0,0.36596860246249724,282.0,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1779,3,body_shape_change,2.961452815199211,8.770323287617211,30.0,0.36596860246249724,282.0,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1779,3,near_overlap,2.961452815199211,8.770323287617211,30.0,0.36596860246249724,282.0,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1783,1,close_proximity,2.819842099193151,11.180339887498949,0.0,0.3357510389164835,282.0,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1783,1,near_overlap,2.819842099193151,11.180339887498949,0.0,0.3357510389164835,282.0,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1785,1,close_proximity,3.0172376590430314,11.661903789690601,15.0,0.30131845076956654,282.0,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1785,1,near_overlap,3.0172376590430314,11.661903789690601,15.0,0.30131845076956654,282.0,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1787,3,close_proximity,2.8717424468693324,10.156015072620406,25.0,0.2853070062802181,282.0,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1787,3,body_shape_change,2.8717424468693324,10.156015072620406,25.0,0.2853070062802181,282.0,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1787,3,near_overlap,2.8717424468693324,10.156015072620406,25.0,0.2853070062802181,282.0,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1791,1,close_proximity,3.0940095503128084,9.433981132056603,0.0,0.2829469884942014,282.0,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1791,1,near_overlap,3.0940095503128084,9.433981132056603,0.0,0.2829469884942014,282.0,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1794,1,close_proximity,2.5213431676069717,11.180339887498949,0.0,0.29213735674164026,282.0,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1794,1,near_overlap,2.5213431676069717,11.180339887498949,0.0,0.29213735674164026,282.0,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1797,4,close_proximity,3.055836668484617,8.088601714892468,11.25,0.2965601487116956,282.0,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1797,4,body_shape_change,3.055836668484617,8.088601714892468,11.25,0.2965601487116956,282.0,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1797,4,near_overlap,3.055836668484617,8.088601714892468,11.25,0.2965601487116956,282.0,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1809,1,close_proximity,2.677945044588987,6.082762530298219,15.0,0.4053730042584638,282.0,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1809,1,near_overlap,2.677945044588987,6.082762530298219,15.0,0.4053730042584638,282.0,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1811,1,close_proximity,2.875340604438868,7.280109889280518,0.0,0.41940809197776213,282.0,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1811,1,near_overlap,2.875340604438868,7.280109889280518,0.0,0.41940809197776213,282.0,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1815,3,close_proximity,2.1153750686324613,9.444990548088702,45.6155281280883,0.476126343114649,280.6666666666667,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1815,3,body_shape_change,2.1153750686324613,9.444990548088702,45.6155281280883,0.476126343114649,280.6666666666667,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1815,3,near_overlap,2.1153750686324613,9.444990548088702,45.6155281280883,0.476126343114649,280.6666666666667,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1820,1,close_proximity,2.819842099193151,5.0990195135927845,0.0,0.5288743798958278,282.0,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1820,1,near_overlap,2.819842099193151,5.0990195135927845,0.0,0.5288743798958278,282.0,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1822,4,close_proximity,2.548972845394858,6.921891490659457,16.553300858899107,0.5427278757654561,281.0,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1822,4,body_shape_change,2.548972845394858,6.921891490659457,16.553300858899107,0.5427278757654561,281.0,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1822,4,near_overlap,2.548972845394858,6.921891490659457,16.553300858899107,0.5427278757654561,281.0,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1828,66,close_proximity,2.666224004158117,9.185745433210812,21.945039821316882,0.6474043169711183,279.92424242424244,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1828,66,body_shape_change,2.666224004158117,9.185745433210812,21.945039821316882,0.6474043169711183,279.92424242424244,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1828,66,near_overlap,2.666224004158117,9.185745433210812,21.945039821316882,0.6474043169711183,279.92424242424244,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1895,1,close_proximity,2.819842099193151,11.180339887498949,47.43416490252569,0.6975103516164857,280.0,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1895,1,near_overlap,2.819842099193151,11.180339887498949,47.43416490252569,0.6975103516164857,280.0,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1897,19,close_proximity,2.675254600391861,11.984262629142984,23.388251368486205,0.637765418048074,277.42105263157896,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1897,19,body_shape_change,2.675254600391861,11.984262629142984,23.388251368486205,0.637765418048074,277.42105263157896,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1897,19,near_overlap,2.675254600391861,11.984262629142984,23.388251368486205,0.637765418048074,277.42105263157896,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1917,3,close_proximity,2.647788489708106,11.519358499527735,51.180339887498945,0.5947282253584308,277.3333333333333,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1917,3,body_shape_change,2.647788489708106,11.519358499527735,51.180339887498945,0.5947282253584308,277.3333333333333,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1917,3,near_overlap,2.647788489708106,11.519358499527735,51.180339887498945,0.5947282253584308,277.3333333333333,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1922,60,close_proximity,2.8942197103658347,11.772870584376841,18.275862466525314,0.6326866099508418,277.01666666666665,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1922,60,body_shape_change,2.8942197103658347,11.772870584376841,18.275862466525314,0.6326866099508418,277.01666666666665,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1922,60,near_overlap,2.8942197103658347,11.772870584376841,18.275862466525314,0.6326866099508418,277.01666666666665,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1983,2,close_proximity,2.6998709332441493,10.605318061589779,47.693802023380876,0.648035391006789,277.0,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1983,2,near_overlap,2.6998709332441493,10.605318061589779,47.693802023380876,0.648035391006789,277.0,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1986,5,close_proximity,2.819670299014521,10.51590115863891,24.708203932499366,0.6046461594573069,277.0,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1986,5,body_shape_change,2.819670299014521,10.51590115863891,24.708203932499366,0.6046461594573069,277.0,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1986,5,near_overlap,2.819670299014521,10.51590115863891,24.708203932499366,0.6046461594573069,277.0,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1992,1,close_proximity,3.141592653589793,9.486832980505138,0.0,0.528754014030249,277.0,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1992,1,near_overlap,3.141592653589793,9.486832980505138,0.0,0.528754014030249,277.0,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1994,17,close_proximity,2.982996368445341,9.053023133599394,20.419572646508424,0.44974763940147694,277.0,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1994,17,body_shape_change,2.982996368445341,9.053023133599394,20.419572646508424,0.44974763940147694,277.0,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1994,17,near_overlap,2.982996368445341,9.053023133599394,20.419572646508424,0.44974763940147694,277.0,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,2012,4,close_proximity,3.0449739446367348,10.046075521047458,24.938555774523316,0.3817342225244786,277.0,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,2012,4,body_shape_change,3.0449739446367348,10.046075521047458,24.938555774523316,0.3817342225244786,277.0,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,2012,4,near_overlap,3.0449739446367348,10.046075521047458,24.938555774523316,0.3817342225244786,277.0,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,2018,9,close_proximity,2.820988067920439,11.260203598496496,22.534605220901053,0.43899896122157867,276.44444444444446,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,2018,9,body_shape_change,2.820988067920439,11.260203598496496,22.534605220901053,0.43899896122157867,276.44444444444446,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,2018,9,near_overlap,2.820988067920439,11.260203598496496,22.534605220901053,0.43899896122157867,276.44444444444446,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,2032,1,close_proximity,2.984990776607778,9.219544457292887,15.0,0.510637224622489,277.0,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,2032,1,near_overlap,2.984990776607778,9.219544457292887,15.0,0.510637224622489,277.0,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,2034,8,close_proximity,2.9699835534183845,14.339510243987467,21.401650429449553,0.45494807370522916,276.125,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,2034,8,body_shape_change,2.9699835534183845,14.339510243987467,21.401650429449553,0.45494807370522916,276.125,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,2034,8,near_overlap,2.9699835534183845,14.339510243987467,21.401650429449553,0.45494807370522916,276.125,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,2045,9,close_proximity,2.825283217607615,15.139831962191781,19.714045207910317,0.4843039937427698,276.1111111111111,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,2045,9,body_shape_change,2.825283217607615,15.139831962191781,19.714045207910317,0.4843039937427698,276.1111111111111,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,2045,9,near_overlap,2.825283217607615,15.139831962191781,19.714045207910317,0.4843039937427698,276.1111111111111,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,2055,8,close_proximity,2.698576353469175,14.358421802988168,21.952882373436317,0.6246681303548498,276.375,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,2055,8,body_shape_change,2.698576353469175,14.358421802988168,21.952882373436317,0.6246681303548498,276.375,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,2055,8,near_overlap,2.698576353469175,14.358421802988168,21.952882373436317,0.6246681303548498,276.375,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,2064,2,close_proximity,2.9929100809778304,13.343568970064666,15.0,0.6836340227824238,276.0,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,2064,2,near_overlap,2.9929100809778304,13.343568970064666,15.0,0.6836340227824238,276.0,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,2067,291,close_proximity,2.9096927261461154,14.426490338874165,17.797212026432756,0.6551195905681112,266.8591065292096,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,2067,291,body_shape_change,2.9096927261461154,14.426490338874165,17.797212026432756,0.6551195905681112,266.8591065292096,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,2067,291,near_overlap,2.9096927261461154,14.426490338874165,17.797212026432756,0.6551195905681112,266.8591065292096,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,2359,3,close_proximity,2.88140287231773,17.195282715968453,5.0,0.6756846296814478,258.6666666666667,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,2359,3,body_shape_change,2.88140287231773,17.195282715968453,5.0,0.6756846296814478,258.6666666666667,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,2359,3,near_overlap,2.88140287231773,17.195282715968453,5.0,0.6756846296814478,258.6666666666667,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,2363,9,close_proximity,2.6849547184048173,16.920432017814033,12.357022603955159,0.6247240176809885,259.1111111111111,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,2363,9,body_shape_change,2.6849547184048173,16.920432017814033,12.357022603955159,0.6247240176809885,259.1111111111111,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,2363,9,near_overlap,2.6849547184048173,16.920432017814033,12.357022603955159,0.6247240176809885,259.1111111111111,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,2373,7,close_proximity,2.804922067868254,15.604315993472392,14.092481191160301,0.7035715902227314,257.85714285714283,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,2373,7,body_shape_change,2.804922067868254,15.604315993472392,14.092481191160301,0.7035715902227314,257.85714285714283,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,2373,7,near_overlap,2.804922067868254,15.604315993472392,14.092481191160301,0.7035715902227314,257.85714285714283,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,2381,72,close_proximity,2.8581407010214956,16.66429087839879,22.317817898462337,0.5551055060804091,255.875,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,2381,72,body_shape_change,2.8581407010214956,16.66429087839879,22.317817898462337,0.5551055060804091,255.875,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,2381,72,near_overlap,2.8581407010214956,16.66429087839879,22.317817898462337,0.5551055060804091,255.875,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,2454,4,close_proximity,2.807646625821233,13.473372893278253,10.606601717798213,0.43868544592536274,254.75,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,2454,4,body_shape_change,2.807646625821233,13.473372893278253,10.606601717798213,0.43868544592536274,254.75,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,2454,4,near_overlap,2.807646625821233,13.473372893278253,10.606601717798213,0.43868544592536274,254.75,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,2459,476,close_proximity,2.8911642224275638,16.784267288295677,18.251165904455732,0.2905249698917973,251.41596638655463,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,2459,476,body_shape_change,2.8911642224275638,16.784267288295677,18.251165904455732,0.2905249698917973,251.41596638655463,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,2459,476,near_overlap,2.8911642224275638,16.784267288295677,18.251165904455732,0.2905249698917973,251.41596638655463,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,2950,100,close_proximity,2.981648471742121,16.292948818599452,15.06052271145101,0.41200607540658096,268.52,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,2950,100,body_shape_change,2.981648471742121,16.292948818599452,15.06052271145101,0.41200607540658096,268.52,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,3932,50,close_proximity,3.0165899147484083,17.178359006821797,18.324992348899144,0.26277667364850277,238.34,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,3932,50,body_shape_change,3.0165899147484083,17.178359006821797,18.324992348899144,0.26277667364850277,238.34,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,3932,50,near_overlap,3.0165899147484083,17.178359006821797,18.324992348899144,0.26277667364850277,238.34,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,4476,12,close_proximity,2.953649988988214,15.36829498652598,24.64067411021429,0.5640895419743259,151.66666666666666,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,4476,12,body_shape_change,2.953649988988214,15.36829498652598,24.64067411021429,0.5640895419743259,151.66666666666666,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,4557,1,close_proximity,2.8318897090473367,17.88854381999832,15.0,0.463258134102851,149.0,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,4557,1,near_overlap,2.8318897090473367,17.88854381999832,15.0,0.463258134102851,149.0,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,4611,1,close_proximity,3.141592638688632,6.708203932499369,0.0,0.3735753931134205,147.0,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,4611,1,near_overlap,3.141592638688632,6.708203932499369,0.0,0.3735753931134205,147.0,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,4613,12,close_proximity,2.7983170032080444,10.997616745986186,75.32832596147234,0.3552862554661898,146.91666666666666,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,4613,12,body_shape_change,2.7983170032080444,10.997616745986186,75.32832596147234,0.3552862554661898,146.91666666666666,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,4613,12,near_overlap,2.7983170032080444,10.997616745986186,75.32832596147234,0.3552862554661898,146.91666666666666,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,4630,92,close_proximity,2.9423283430735334,16.147282658094156,20.018873345211077,0.3886029690495582,141.08695652173913,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,4630,92,body_shape_change,2.9423283430735334,16.147282658094156,20.018873345211077,0.3886029690495582,141.08695652173913,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,4630,92,near_overlap,2.9423283430735334,16.147282658094156,20.018873345211077,0.3886029690495582,141.08695652173913,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,4805,139,close_proximity,2.9359601900433416,16.60293330751862,14.986473437560987,0.4359387079599942,130.1726618705036,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,4805,139,body_shape_change,2.9359601900433416,16.60293330751862,14.986473437560987,0.4359387079599942,130.1726618705036,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,5166,246,close_proximity,2.93407487907372,16.760543512698618,15.269603674473089,0.5569070802666323,125.84146341463415,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,5166,246,body_shape_change,2.93407487907372,16.760543512698618,15.269603674473089,0.5569070802666323,125.84146341463415,True
